region,week_end,SUBSCRIBERS,Total_Calls_Offered,DEV_CNT_ARRIS,DEV_CNT_CSICO,DEV_CNT_MOTOROLA,DEV_CNT_NETGEAR,DEV_CNT_UBEE,DEV_CNT_OTHER,STARTER,SEASONAL,ULTIMATE,ESSENTIAL,C2C,PREMIER,PREFERRED,NO_TIER,GIGABIT
Southeast,11/8/15,171558,4773,14150,114901,171673,21607,25607,26880,0.055978427,0.003342431,0.017201115,0.212890254,0.001988674,0.131431261,0.577105805,2.19E-05,4.01E-05
Southeast,11/15/15,172096,4220,14118,114833,171668,21787,26092,26865,0.084544335,0.004309448,0.016551964,0.212193383,0.001961942,0.12671414,0.553656548,3.07E-05,3.75E-05
Southeast,11/22/15,172390,4406,14072,114653,171699,21903,26630,26870,0.083276432,0.004939427,0.018248899,0.220622247,0.002703744,0.131420705,0.538705947,4.41E-05,3.85E-05
Southeast,11/29/15,172228,3822,14028,114533,171659,22010,26921,26863,0.083538029,0.005063759,0.017888217,0.221182737,0.002775275,0.131400339,0.538078905,3.36E-05,3.92E-05
Southeast,12/6/15,172130,4810,13992,114774,171745,22169,27336,26868,0.082206285,0.005081268,0.017388742,0.217337438,0.004257131,0.132123872,0.541539771,3.27E-05,3.27E-05
Southeast,12/13/15,173043,4459,13953,114790,171746,22298,27743,26852,0.083128925,0.005094477,0.017995094,0.221526187,0.00302434,0.133027844,0.536111485,5.93E-05,3.23E-05
Southeast,12/20/15,173522,5047,13916,114849,171737,22470,28233,26852,0.082650651,0.00513998,0.018055685,0.220827328,0.00276178,0.133502474,0.536990865,3.84E-05,3.29E-05
Southeast,12/27/15,173359,4351,13883,114704,171732,22546,28614,26840,0.082486248,0.00510483,0.018260229,0.22165006,0.002800683,0.134003191,0.535616652,3.91E-05,3.91E-05
Southeast,1/3/16,173519,6124,13841,114792,171823,22764,29099,26850,0.081962643,0.004959147,0.018078103,0.22428213,0.002750316,0.134079261,0.533813343,4.29E-05,3.22E-05
Southeast,1/10/16,174378,5115,13818,114735,171857,22993,29762,26859,0.082115786,0.00401968,0.015850838,0.219147275,0.002155535,0.136657913,0.539970786,4.86E-05,3.36E-05
Southeast,1/17/16,174200,4967,13800,114613,171851,23167,30535,26859,0.083514996,0.004272344,0.015595225,0.230064581,0.002401735,0.134114846,0.529954563,3.79E-05,4.38E-05
Southeast,1/24/16,175339,5292,13775,114562,171893,23402,31345,26870,0.07836199,0.004639178,0.018639003,0.219630614,0.002962491,0.139792523,0.53589191,4.63E-05,3.60E-05
Southeast,1/31/16,175752,5312,13751,114546,171911,23687,32232,26880,0.083090446,0.004754928,0.018464544,0.222905904,0.003207649,0.137301771,0.530197651,4.63E-05,3.08E-05
Southeast,2/7/16,176187,4832,13714,114452,171893,23957,33057,26859,0.078485894,0.004677657,0.018679445,0.22220432,0.003066464,0.139981497,0.53282676,4.68E-05,3.12E-05
Southeast,2/14/16,177467,4736,13706,114234,171886,24144,33818,26975,0.07910092,0.004799551,0.019004066,0.224128261,0.00328958,0.140341038,0.529223336,7.01E-05,4.31E-05
Southeast,2/21/16,178533,5355,13703,114293,171937,24425,34875,27088,0.077318273,0.004871907,0.01921667,0.223618918,0.003357737,0.142491313,0.528997673,7.44E-05,5.31E-05
Southeast,2/28/16,178606,5455,13684,114143,171945,24600,35523,27076,0.072712404,0.00418619,0.018517372,0.21199275,0.00288215,0.146048095,0.543541685,6.63E-05,5.30E-05
Southeast,3/6/16,184375,5380,13649,113959,172032,24786,36376,27077,0.072438485,0.004227841,0.018664803,0.212326603,0.002968389,0.146848479,0.542409691,6.68E-05,4.90E-05
Southeast,3/13/16,183599,5913,13646,113693,171994,24915,37012,27079,0.076739292,0.004778421,0.019715013,0.224215319,0.003522072,0.145698884,0.525202143,6.98E-05,5.91E-05
Southeast,3/20/16,182845,5244,13631,113510,171967,25045,37618,27090,0.075853956,0.00457253,0.019876398,0.224336078,0.003593082,0.146512581,0.525116975,9.05E-05,4.79E-05
Southeast,3/27/16,179998,4859,13627,113296,171940,25201,38167,27092,0.075888034,0.004572535,0.020012193,0.223818896,0.003641984,0.147016354,0.524910956,8.02E-05,5.88E-05
Southeast,4/3/16,176724,5720,13632,113161,171977,25400,38768,27103,0.07520737,0.004622301,0.020225205,0.221870449,0.003540598,0.148077207,0.526330231,7.39E-05,5.28E-05
Southeast,4/10/16,177821,5078,13612,112731,171966,25480,39226,27106,0.075068882,0.004684477,0.020176827,0.221710607,0.003623941,0.148629564,0.525977798,7.46E-05,5.33E-05
Southeast,4/17/16,179102,5241,13608,112436,171974,25699,39823,27117,0.066047086,0.004029594,0.023764606,0.20519196,0.00321672,0.159201558,0.53843111,5.65E-05,6.09E-05
Southeast,4/24/16,180643,4983,13597,112076,171989,25814,40383,27122,0.075191535,0.00481635,0.020980958,0.221051286,0.003665541,0.150372415,0.523783392,7.99E-05,5.86E-05
Southeast,5/1/16,179159,5953,13602,111776,171991,25956,40983,27132,0.075645661,0.004824836,0.020856538,0.221783739,0.003719202,0.149764232,0.523285377,6.57E-05,5.47E-05
Southeast,5/8/16,180211,5533,13597,111572,171937,26089,41509,27129,0.075049354,0.004898215,0.021434333,0.22046212,0.003741323,0.151574009,0.522702668,8.49E-05,5.31E-05
Southeast,5/15/16,180343,5926,13586,111338,171896,26237,42017,27139,0.049081968,0.003394022,0.020854495,0.212968736,0.003036756,0.154597866,0.555961079,5.25E-05,5.25E-05
Southeast,5/22/16,180477,5811,13594,111118,171975,26404,42520,27157,0.074322358,0.00525394,0.021407294,0.218543817,0.003767176,0.153126174,0.523441675,7.94E-05,5.82E-05
Southeast,5/29/16,180546,5211,13588,110897,171984,26573,43056,27188,0.074162554,0.005404069,0.021169005,0.218378043,0.00382547,0.153245072,0.52366319,8.42E-05,6.84E-05
Southeast,6/5/16,179708,6252,13610,110747,172112,26822,43590,27204,0.074237274,0.005834337,0.021371256,0.218667747,0.003868245,0.154138383,0.521722914,7.99E-05,7.99E-05
Southeast,6/12/16,179873,5582,13638,110487,172072,26955,43847,27216,0.073248072,0.005867852,0.021543551,0.216747082,0.003866251,0.155640302,0.522923602,7.90E-05,8.43E-05
Southeast,6/19/16,179906,5785,13644,110349,172102,27254,44176,27236,0.073439947,0.005929106,0.0214737,0.217650945,0.003915448,0.155690983,0.521702767,7.99E-05,0.000117197
Central,10/5/14,219940,6995,24606,164415,156430,28416,2991,33483,0.066385669,0.006781017,0.012337548,0.175418569,0.002536783,0.131059009,0.604144714,0.00133669,0
Central,10/12/14,220060,8022,24399,165129,156313,28780,3196,33496,0.066043125,0.006763103,0.012446626,0.175424328,0.002570657,0.130866277,0.604559406,0.001326478,0
Central,10/19/14,220097,6898,24098,165814,155918,29158,3444,33498,0.065748103,0.00675942,0.012499639,0.175499745,0.002620117,0.130851995,0.604698903,0.001322077,0
Central,10/26/14,220294,6424,23783,166369,155521,29507,3695,33499,0.065450639,0.00676137,0.012634595,0.175404083,0.002640563,0.130805778,0.604989853,0.001313119,0
Central,11/2/14,220174,6335,23516,166814,155261,29826,3903,33472,0.065142933,0.006783746,0.012765776,0.175414378,0.002661316,0.130727047,0.605200239,0.001304566,0
Central,11/9/14,220788,5762,23300,167258,155005,30137,4084,33479,0.064772428,0.006791379,0.012881014,0.175257149,0.002689236,0.13070815,0.605605478,0.001295166,0
Central,11/16/14,220715,6351,23130,167791,154869,30427,4270,33479,0.064487905,0.006788939,0.012997707,0.175197679,0.00269031,0.130664858,0.605885931,0.00128667,0
Central,11/23/14,220537,6410,22896,168218,154640,30680,4461,33494,0.064220397,0.006767631,0.013042224,0.175111864,0.002707052,0.130719927,0.6061518,0.001279105,0
Central,11/30/14,220332,5923,22732,168569,154441,30871,4632,33489,0.063961664,0.006771758,0.01312722,0.174927842,0.002738307,0.130814276,0.606386915,0.001272017,0
Central,12/7/14,222131,6358,22591,169310,154435,31265,4764,33489,0.063614821,0.006815218,0.013263038,0.174784613,0.002769256,0.130926576,0.606563551,0.001262928,0
Central,12/14/14,221983,5904,22444,169922,154225,31611,4914,33495,0.063224913,0.006836111,0.013403335,0.174589719,0.002816478,0.130902412,0.606969187,0.001257844,0
Central,12/21/14,222084,5797,22273,170506,154126,31937,5042,33485,0.062198501,0.006601696,0.013402801,0.175695915,0.002749293,0.130892629,0.607279685,0.00117948,0
Central,12/28/14,221613,5637,22099,170603,153996,32137,5130,33479,0.062010805,0.00672982,0.01369857,0.174479777,0.002858293,0.131729267,0.607267852,0.001225615,0
Central,1/4/15,222578,5826,21992,170955,153915,32562,5307,33480,0.064116316,0.005589413,0.012543967,0.165592896,0.002388995,0.134985199,0.613675779,0.001107435,0
Central,1/11/15,223183,6005,21837,171541,153863,33086,5523,33496,0.059505046,0.004916221,0.012453191,0.169470772,0.002073328,0.130077538,0.620615334,0.000888569,0
Central,1/18/15,223188,6651,21645,171849,153690,33588,5753,33488,0.064112165,0.004987755,0.011398104,0.181369218,0.002211961,0.134984545,0.599921353,0.0010149,0
Central,1/25/15,222983,6870,21482,172178,153627,33936,5932,33499,0.059855184,0.006456509,0.01404492,0.173558414,0.002971775,0.132538599,0.609396064,0.001178535,0
Central,2/1/15,222214,6123,21287,172461,153435,34294,6102,33492,0.060029813,0.006417328,0.013891579,0.173562628,0.002934959,0.132713216,0.609300915,0.001149561,0
Central,2/8/15,218726,6255,21124,172727,153280,34658,6380,33475,0.059061003,0.006426062,0.014355371,0.172826573,0.003023528,0.133776216,0.609377196,0.001154051,0
Central,2/15/15,224171,5993,20944,172847,153228,34888,6887,33478,0.0592405,0.006519,0.014591171,0.172846271,0.003127912,0.133645981,0.608864287,0.001164878,0
Central,2/22/15,224117,6052,20815,173041,153166,35046,7459,33473,0.05878361,0.006459926,0.014509063,0.171647625,0.003169831,0.1346362,0.609642642,0.001151104,0
Central,3/1/15,223944,5806,20660,173009,153046,35262,7934,33444,0.058420439,0.006479381,0.014718541,0.172110675,0.003180324,0.134328421,0.609642744,0.001119474,0
Central,3/8/15,225242,5838,20551,173107,153080,35481,8484,33470,0.05876783,0.006598146,0.015098692,0.172072584,0.003318441,0.13487247,0.608126953,0.001144884,0
Central,3/15/15,224952,5810,20442,173047,152935,35736,8878,33456,0.058734434,0.006513757,0.015205858,0.17304215,0.003369625,0.134657358,0.607340847,0.001135972,0
Central,3/22/15,224832,5546,20326,173169,152864,35991,9169,33456,0.058359729,0.006565523,0.015184373,0.172338573,0.003410828,0.135754352,0.60726391,0.001122713,0
Central,3/29/15,224756,6585,20201,173268,152752,36270,9541,33440,0.058560967,0.006568109,0.015585782,0.173017708,0.003493216,0.13550229,0.606150648,0.001121279,0
Central,4/5/15,225129,6054,20075,173359,152722,36576,9931,33458,0.058755442,0.006693873,0.015536765,0.17260661,0.003502262,0.135822223,0.605976399,0.001106425,0
Central,4/12/15,225359,5975,19948,173292,152609,36773,10303,33468,0.058242737,0.006603826,0.015720118,0.173024552,0.003570799,0.136675543,0.605048163,0.001114261,0
Central,4/19/15,225229,5759,19813,173560,152534,37015,10638,33479,0.058340145,0.006522394,0.0157897,0.172981113,0.003609689,0.137146668,0.604495977,0.001114314,0
Central,4/26/15,225261,5199,19700,173604,152362,37166,10880,33451,0.057998531,0.006524942,0.015872061,0.172651085,0.003694174,0.137831348,0.604319606,0.001108252,0
Central,5/3/15,226125,5685,19598,173762,152371,37447,11229,33456,0.058070473,0.006519078,0.016014258,0.173219385,0.003688991,0.13825342,0.603134998,0.001099397,0
Central,5/10/15,226573,6792,19483,173659,152281,37671,11615,33437,0.057579424,0.006581358,0.016059364,0.17255936,0.003761384,0.138532251,0.603840616,0.001086243,0
Central,5/17/15,226204,6144,19402,173699,152286,37804,12185,33447,0.057936013,0.006953009,0.016269526,0.173386906,0.003824585,0.138767968,0.601753293,0.0011087,0
Central,5/24/15,225756,5524,19304,173672,152235,37888,12665,33435,0.057771995,0.00710234,0.016373169,0.173474865,0.003843165,0.139199849,0.601143932,0.001090686,0
Central,5/31/15,225125,7156,19200,173729,152187,37999,13111,33440,0.05725321,0.007234453,0.016361714,0.172586668,0.003904984,0.139914397,0.601666013,0.00107856,0
Central,6/7/15,226217,5946,19094,173561,152151,37978,13518,33436,0.057807701,0.007430573,0.016588484,0.173504947,0.003894051,0.140082447,0.599610595,0.001081202,0
Central,6/14/15,225407,6677,19004,173536,152090,38047,13991,33436,0.057674049,0.007517824,0.016727373,0.174040636,0.00384954,0.140741252,0.598366103,0.001083223,0
Central,6/21/15,224886,6131,18906,173423,152059,38157,14374,33449,0.057645571,0.007584489,0.016684149,0.174525268,0.003885054,0.141623176,0.596973111,0.001079182,0
Central,6/28/15,224458,6521,18818,173402,152068,38415,14739,33467,0.057581905,0.007631545,0.016963785,0.174135624,0.004022964,0.142314499,0.59627919,0.001070488,0
Central,7/5/15,223533,5980,18728,173345,152084,38678,15014,33469,0.057385247,0.007769895,0.016941619,0.173963587,0.004115736,0.142131806,0.596627917,0.001064194,0
Central,7/12/15,224103,6140,18642,173352,152157,39068,15353,33459,0.057176603,0.007723812,0.017261743,0.17402369,0.004278261,0.14298824,0.595506764,0.001040888,0
Central,7/19/15,223797,6458,18548,173383,152135,39339,15676,33459,0.05740043,0.00773208,0.017392903,0.174604736,0.004327912,0.143723458,0.593762162,0.001056318,0
Central,7/26/15,224221,6553,18460,173439,152142,39726,16075,33481,0.058810111,0.007523402,0.017387043,0.176531716,0.004680477,0.143024906,0.591015849,0.001026495,0
Central,8/2/15,222723,6572,18350,173470,152191,40016,16506,33475,0.057043152,0.007517841,0.017550108,0.174508881,0.004549714,0.144568964,0.593214015,0.001047325,0
Central,8/9/15,224469,7179,18226,173343,152138,40404,16971,33490,0.057270632,0.007459259,0.017721106,0.175537234,0.004609462,0.145245259,0.591118417,0.001038631,0
Central,8/16/15,224585,6636,18128,173501,152202,40872,17358,33487,0.056305395,0.007115054,0.017945607,0.173933374,0.004587504,0.14688016,0.59223031,0.001002595,0
Central,8/23/15,224895,6614,18009,173766,151961,41438,17712,33480,0.056725575,0.007031497,0.018274211,0.175936751,0.004765887,0.146765426,0.589485182,0.001015471,0
Central,8/30/15,225491,6529,17906,173648,151828,42005,18187,33506,0.05511219,0.006587147,0.018020669,0.171245388,0.004727872,0.147087067,0.596243038,0.000972544,4.09E-06
Central,9/6/15,224835,6665,17817,173545,151823,42336,18600,33494,0.056202638,0.006652711,0.018522085,0.175398786,0.004931966,0.148021771,0.589269416,0.000992255,8.37E-06
Central,9/13/15,225842,6239,17738,173507,151697,42540,19092,33478,0.056239953,0.006622234,0.018809192,0.176587225,0.005095666,0.14844806,0.587191328,0.001002077,4.26E-06
Central,9/20/15,226601,6341,17618,173459,151644,42877,19785,33480,0.055955117,0.006556014,0.018849602,0.176779156,0.005160847,0.148939418,0.586771778,0.000983826,4.24E-06
Central,9/27/15,226608,5854,17512,173453,151590,43105,20293,33478,0.055793391,0.006527526,0.019035791,0.176586528,0.005336464,0.150162764,0.585569929,0.000983368,4.24E-06
Central,10/4/15,225599,6114,17433,173461,151589,43417,20645,33470,0.055552525,0.006475113,0.019215517,0.176867522,0.005417609,0.151071982,0.584421961,0.000973575,4.20E-06
Central,10/11/15,226865,5417,17364,173304,151486,43700,21054,33463,0.055702615,0.006435845,0.019683874,0.177370522,0.005742363,0.150772978,0.583298095,0.000976794,1.69E-05
Central,10/18/15,226821,5780,17300,173198,151466,44005,21331,33475,0.0574335,0.006377111,0.018513731,0.173467482,0.005213719,0.15238639,0.585778611,0.000822274,7.18E-06
Central,10/25/15,226661,5899,17230,173147,151453,44247,21587,33488,0.054611946,0.006302807,0.019894912,0.176144267,0.005877667,0.153013336,0.583201595,0.000945215,8.26E-06
Central,11/1/15,224856,5428,17177,173257,151434,44445,21857,33467,0.055601992,0.0065675,0.019723824,0.178478216,0.006051482,0.152297772,0.580294088,0.000976596,8.53E-06
Central,11/8/15,226642,5274,17127,173324,151395,44732,22172,33461,0.036180877,0.004272006,0.019054194,0.163647912,0.004343804,0.156059372,0.615790128,0.00063514,1.66E-05
Central,11/15/15,226668,5775,17077,173381,151295,45045,22437,33464,0.053071956,0.004968663,0.018812948,0.166895429,0.004541874,0.153169696,0.597680588,0.000843039,1.58E-05
Central,11/22/15,227032,5733,17034,173357,151262,45445,22654,33431,0.054965204,0.006482859,0.020245236,0.17937456,0.006461784,0.154960568,0.576523451,0.000973693,1.26E-05
Central,11/29/15,226678,10412,16999,173243,151196,45639,22701,33440,0.055329757,0.006412952,0.020394036,0.17993638,0.006510632,0.155159453,0.575279983,0.000964066,1.27E-05
Central,12/6/15,226308,11565,16974,173377,151223,46058,22878,33464,0.054102833,0.006399616,0.019790791,0.175674837,0.009135803,0.155453541,0.578494641,0.00093138,1.66E-05
Central,12/13/15,228012,6850,16932,173453,151228,46554,23210,33452,0.054244676,0.006392959,0.020635975,0.180501474,0.007011499,0.156320312,0.573925858,0.000954793,1.25E-05
Central,12/20/15,227866,6525,16876,173443,151148,46874,23595,33439,0.054350627,0.006559413,0.020721493,0.179942473,0.006935322,0.156838811,0.573688857,0.000950333,1.27E-05
Central,12/27/15,227253,5945,16855,173111,150972,46992,23746,33420,0.054195154,0.006644518,0.020801532,0.180116044,0.007067818,0.15751442,0.572685642,0.000957768,1.71E-05
Central,1/3/16,227155,7844,16841,173316,151024,47275,24054,33432,0.054291722,0.006468503,0.020667051,0.182379617,0.007049802,0.157734169,0.570460917,0.000931728,1.65E-05
Central,1/10/16,227690,6526,16796,173279,151050,47599,24565,33418,0.055750162,0.005497675,0.018059185,0.183769291,0.005852156,0.160267214,0.569972898,0.000818528,1.29E-05
Central,1/17/16,227656,5961,16774,173264,151031,47940,25135,33426,0.054443803,0.004757225,0.018684277,0.18755996,0.006026285,0.16024841,0.567476691,0.000784721,1.86E-05
Central,1/24/16,227990,5759,16727,173103,151005,48168,25589,33436,0.052126656,0.006414592,0.021572304,0.178770294,0.00727311,0.162235712,0.570675921,0.000915213,1.62E-05
Central,1/31/16,228325,6206,16722,173055,151031,48415,25979,33441,0.052446814,0.006464431,0.021831169,0.179374766,0.007935283,0.163248224,0.56777292,0.00091014,1.63E-05
Central,2/7/16,228132,5982,16692,173019,151014,48672,26391,33427,0.052291564,0.006504669,0.021596146,0.179273834,0.00759416,0.163189709,0.568613763,0.000920015,1.61E-05
Central,2/14/16,229450,6018,16659,172864,150970,48809,26892,33418,0.053482343,0.006658679,0.021666799,0.18141665,0.00805721,0.162926813,0.564852194,0.000922613,1.67E-05
Central,2/21/16,229487,6213,16643,172810,150969,49062,27421,33414,0.053021222,0.00663437,0.021994693,0.180074569,0.007994312,0.163734592,0.56561619,0.000913518,1.65E-05
Central,2/28/16,229551,6112,16616,172802,150954,49346,28030,33411,0.049057411,0.005537644,0.020560627,0.16745428,0.006838821,0.164933463,0.584785408,0.000801769,3.06E-05
Central,3/6/16,237717,6207,16610,172688,150994,49498,28599,33395,0.048871308,0.005566667,0.020778582,0.168064875,0.007006969,0.165276422,0.583609221,0.000795238,3.07E-05
Central,3/13/16,236280,6217,16603,172479,150910,49714,29043,33390,0.052864444,0.006607536,0.022637775,0.180831909,0.00847877,0.165504422,0.562135369,0.000902351,3.74E-05
Central,3/20/16,234816,6100,16561,172373,150857,49869,29489,33400,0.052986953,0.006594301,0.022884882,0.180604118,0.008521099,0.166306776,0.561159235,0.000913568,2.91E-05
Central,3/27/16,230415,5767,16543,172088,150794,50104,29807,33397,0.052906876,0.006514483,0.022984983,0.180024186,0.008568636,0.167007645,0.561073792,0.000882126,3.73E-05
Central,4/3/16,226494,5835,16535,171783,150893,50491,30129,33401,0.052815256,0.00629295,0.023071486,0.177484338,0.008309409,0.169330655,0.561785505,0.000870471,3.99E-05
Central,4/10/16,227460,6569,16510,170972,150786,50744,30389,33390,0.052988286,0.006318287,0.023099333,0.177346807,0.008443345,0.169484501,0.56139303,0.000881716,4.47E-05
Central,4/17/16,228299,6395,16511,170259,150822,51102,30684,33380,0.046121267,0.005265387,0.027295983,0.161163535,0.007284802,0.179328104,0.572710793,0.000772528,5.76E-05
Central,4/24/16,230487,6009,16483,169692,150759,51417,30987,33378,0.053110044,0.006257593,0.024064215,0.177797164,0.008540493,0.170108682,0.559171959,0.000892777,5.71E-05
Central,5/1/16,228200,6278,16454,169547,150764,51709,31196,33387,0.053407092,0.006389289,0.023702612,0.177974947,0.008705354,0.170359879,0.558501798,0.000903985,5.50E-05
Central,5/8/16,229127,5666,16447,169338,150683,52023,31437,33378,0.053222046,0.006453516,0.024011178,0.176986146,0.008514544,0.171811041,0.557997648,0.000930126,7.38E-05
Central,5/15/16,229135,6663,16444,169126,150642,52319,31748,33391,0.035781674,0.004395351,0.023250249,0.161976092,0.006246459,0.175406941,0.592230847,0.000651876,6.05E-05
Central,5/22/16,229118,6511,16450,168937,150604,52601,32081,33388,0.052928218,0.006592912,0.023999807,0.175841802,0.008414003,0.173272979,0.557905062,0.000976877,6.83E-05
Central,5/29/16,229057,6513,16442,168793,150589,52905,32445,33417,0.052469198,0.006710895,0.024085015,0.175233409,0.00853784,0.174297756,0.557653607,0.00094372,6.86E-05
Central,6/5/16,228156,6358,16454,168707,150571,53286,32832,33418,0.05257952,0.007006207,0.024488753,0.175884637,0.008704181,0.17478425,0.555489157,0.000993233,7.01E-05
Central,6/12/16,228500,6690,16476,168427,150626,53470,33189,33430,0.057256743,0.006735864,0.023820844,0.179228742,0.009325995,0.172158177,0.550454319,0.000950856,6.85E-05
Central,6/19/16,228734,7330,16478,168309,150634,53776,33454,33454,0.052396091,0.007125544,0.024511058,0.174821455,0.00877396,0.176486112,0.554846385,0.000962253,7.71E-05
Central,10/5/14,210261,6660,7467,76140,192705,36196,2954,22263,0.08937835,0.006716029,0.021205849,0.189481089,0.001199472,0.091078867,0.600403873,0.000536473,0
Central,10/12/14,210273,6783,7417,76418,192490,36338,3267,22257,0.088983136,0.006741528,0.02117041,0.189597923,0.001237624,0.091065966,0.600665097,0.000538316,0
