"","x"
"45496",27273.3316000603
"45497",24174.4658064662
"45498",20784.9832026814
"45499",18376.5407768892
"45500",9848.37805651405
"45501",6045.52182803407
"45502",10255.4726478833
"45503",15481.696578878
"45504",23245.3927356497
"45505",23156.1886519978
"45506",14067.4413979403
"45507",6317.72750144241
"45508",2734.63601790824
"45509",13935.7772928067
"45510",28844.5584104925
"45511",28100.3821642802
"45512",10040.9346890915
"45513",9449.93779488505
"45514",14106.0253514531
"45515",10652.9169635933
"45516",31780.6550623929
"45517",47090.7883007312
"45518",34365.625858154
"45519",18435.0555232277
"45520",31037.6688394441
"45521",21867.0382260844
"45522",14915.6004527531
"45523",30919.5355528016
"45524",37545.4670415457
"45525",31051.4135628323
"45526",27327.1449927009
"45527",35092.0763050128
"45528",19382.7394075488
"45529",19214.8158823163
"45530",24231.5411390022
"45531",10669.7669976445
"45532",17265.7822782049
"45533",17293.4119727074
"45534",7898.82255596655
"45535",4644.99430267747
"45536",12975.4800587859
"45537",11569.4541363629
"45538",13410.0122629965
"45539",16876.626221339
"45540",19429.023443807
"45541",27821.7790471338
"45542",23771.7097894935
"45543",10415.4146258581
"45544",18957.9056150077
"45545",31933.7676485369
"45546",22495.5926306961
"45547",14701.2282886178
"45548",38299.5330505727
"45549",29450.6946729518
"45550",13152.4496899528
"45551",33361.6595332503
"45552",37867.1135187488
"45553",25636.629071968
"45554",6532.90724508847
"45555",34873.0905584757
"45556",30861.9406587503
"45557",3013.71065596614
"45558",31286.7576871015
"45559",36109.1021654742
"45560",21706.4984084558
"45561",9522.3174280569
"45562",25408.7383780492
"45563",24534.0378297661
"45564",7285.31950816631
"45565",30828.9483184404
"45566",37072.1664867788
"45567",30076.4581840106
"45568",21441.9265229665
"45569",11661.2147708977
"45570",6500.29041857424
"45571",23950.7199110182
"45572",34438.1474805214
"45573",34956.9009895065
"45574",35268.3397509305
"45575",23748.791687387
"45576",4402.63520702439
"45577",27829.6453903487
"45578",39704.3127682722
"45579",32129.8817735721
"45580",14661.5173922007
"45581",29801.3978452349
"45582",25733.6013153924
"45583",4848.75139778532
"45584",32365.0762763701
"45585",33714.8944646661
"45586",25058.7866142175
"45587",7782.9985469104
"45588",20572.6481285329
"45589",28921.2566110417
"45590",16268.2012104717
"45591",15492.8082135552
"45592",28796.9919522714
"45593",22585.7428032933
"45594",10953.1676473811
"45595",11164.4282522392
"45596",29262.2938110704
"45597",20666.2168464638
"45598",16223.1011633325
"45599",33447.8399316683
"45600",33206.5719984789
"45601",20923.2015753893
"45602",17234.1893989658
"45603",17083.3576889106
"45604",19768.6642675745
"45605",35415.2391454047
"45606",40711.5720959406
"45607",30052.6253482928
"45608",23813.1587268664
"45609",24878.4519858899
"45610",19904.813820452
"45611",25646.3028206219
"45612",34478.2121332133
"45613",32877.7278619585
"45614",21931.5457755789
"45615",28091.2788987224
"45616",35926.0682511273
"45617",30791.8757431827
"45618",26789.7602166585
"45619",22110.4186192354
"45620",20874.4916316129
"45621",26425.7651764193
"45622",32257.8827284566
"45623",30457.3016051262
"45624",37149.7421177964
"45625",35611.7004587201
"45626",23530.4592947118
"45627",35056.7009842401
"45628",43650.6195456876
"45629",28724.2767172271
"45630",8796.49844267408
"45631",36511.7999464076
"45632",44215.6443894052
"45633",21538.4060927604
"45634",36103.7257584614
"45635",40673.0290419673
"45636",10100.6334397827
"45637",22984.7922438217
"45638",31940.0259685622
"45639",29591.6814159817
"45640",14284.3138303006
"45641",13827.1040095606
"45642",24354.2163601562
"45643",10559.3519561172
"45644",23958.7868966387
"45645",15547.2189038925
"45646",22465.6097521311
"45647",30583.589997569
"45648",13195.2521459332
"45649",28350.5194019645
"45650",29999.7767829214
"45651",8763.99955138487
"45652",17273.9088026961
"45653",33057.5218890292
"45654",37651.5731402746
"45655",35120.9732091015
"45656",39596.1464252951
"45657",27373.893732713
"45658",24295.3130175939
"45659",52158.9251868772
"45660",56356.3333210062
"45661",42735.3294685046
"45662",27292.9915756104
"45663",15396.4621817773
"45664",24311.9872334165
"45665",56062.9298538847
"45666",71877.2978356466
"45667",55249.4136974003
"45668",22126.8945034038
"45669",10147.0300194807
"45670",28289.4465294437
"45671",48538.3935652241
"45672",64168.7831171804
"45673",58549.7012706368
"45674",24637.2189561816
"45675",20275.565927652
"45676",39160.959227822
"45677",45867.8010866508
"45678",53287.6311175714
"45679",53199.1523103504
"45680",28863.5598524943
"45681",16249.4798374289
"45682",54290.7353859945
"45683",57210.9197019471
"45684",36967.0393534128
"45685",34720.1633431022
"45686",30422.9862451324
"45687",2303.00363425526
"45688",40162.2833719785
"45689",59489.1548847404
"45690",48314.7292920806
"45691",13639.3084909537
"45692",20719.6874090815
"45693",26148.4911817967
"45694",7827.89305451106
"45695",27174.9750362461
"45696",40721.0784254919
"45697",32414.9317694028
"45698",13623.2567974902
"45699",6284.71728295785
"45700",15337.5949221208
"45701",10971.9909808987
"45702",10815.1145281868
"45703",27155.0325105785
"45704",28262.7116046944
"45705",18354.3249585678
"45706",6270.65528479324
"45707",10323.7158556258
"45708",21517.3288231598
"45709",31058.494286896
"45710",33854.7152466832
"45711",23611.2344829126
"45712",13518.3480101234
"45713",15515.2459314837
"45714",22137.4380505318
"45715",39704.5221626332
"45716",48957.1517418505
"45717",38536.4667258374
"45718",9914.01532915252
"45719",26711.9109160284
"45720",37276.8463512915
"45721",32297.887878399
"45722",36915.127382083
"45723",38501.9275253319
"45724",22425.510586629
"45725",11614.0529689844
"45726",37288.7750129161
"45727",43170.2364341578
"45728",25407.1818238254
"45729",25096.4690689017
"45730",28605.6395702242
"45731",20193.2703870726
"45732",21258.072062393
"45733",28463.0562635277
"45734",23834.8602878655
"45735",12521.6790686825
"45736",20209.590419557
"45737",19593.4621403944
"45738",12423.1317590258
"45739",15432.8426667096
"45740",16295.8669540089
"45741",14883.767138564
"45742",17182.7424630898
"45743",22055.9239059142
"45744",19483.6613208152
"45745",7170.46982876348
"45746",16425.7531210011
"45747",25588.7840997513
"45748",27552.2906283427
"45749",32774.511798374
"45750",36497.3928963808
"45751",31943.9667047442
"45752",12617.2861181463
"45753",21564.0999359036
"45754",40157.0171182333
"45755",43269.2718349715
"45756",40133.4591856277
"45757",30998.9135866704
"45758",16525.0195866171
"45759",19890.3593583317
"45760",39176.4815754744
"45761",49013.9989509649
"45762",50535.9373476305
"45763",43048.5154866272
"45764",25878.0772738756
"45765",30793.670313197
"45766",52895.1761678069
"45767",57927.7692004772
"45768",46316.943125641
"45769",49381.0192917992
"45770",53895.4268745433
"45771",32994.8053221913
"45772",39149.4525449196
"45773",67102.6452342989
"45774",61268.149191138
"45775",43424.3183517853
"45776",52183.9683093875
"45777",54967.9311117987
"45778",25639.2307176906
"45779",34834.640899154
"45780",69559.5016594943
"45781",64887.7976367447
"45782",42045.5493462135
"45783",39405.6088668078
"45784",34603.6252148187
"45785",20851.1857508482
"45786",39671.2797525416
"45787",56854.769621909
"45788",47052.7315816873
"45789",28097.5996129535
"45790",33172.3053591798
"45791",36838.4348778093
"45792",34711.1431205474
"45793",39144.9429897916
"45794",35403.4700222264
"45795",24562.4108314906
"45796",35521.3030109907
"45797",44040.6831942784
"45798",32781.295118543
"45799",21451.9388449799
"45800",26831.9696829518
"45801",28589.6527225712
"45802",34948.2086783032
"45803",47546.3972758321
"45804",45522.7468783145
"45805",24840.0469215129
"45806",9580.82473334308
"45807",35140.5318879863
"45808",43787.935928835
"45809",38807.1012187897
"45810",32077.0427167941
"45811",22799.6334841262
"45812",9114.58908219899
"45813",19437.6759939905
"45814",38856.9739954265
"45815",47867.8746611563
"45816",41491.0131313741
"45817",24686.9538586929
"45818",2754.72364185852
"45819",13460.266622839
"45820",16008.9174731923
"45821",23716.5102269651
"45822",37025.4281758266
"45823",43986.0925889964
"45824",31519.5870558648
"45825",9462.74879341169
"45826",28008.6406866594
"45827",30430.5453045694
"45828",19926.4627307813
"45829",25326.7251614003
"45830",41982.1448042344
"45831",34481.0376223179
"45832",19678.2937871691
"45833",48570.2128950239
"45834",55087.7929936491
"45835",31786.6836486299
"45836",19362.3773531609
"45837",21147.3078506472
"45838",12735.2218600718
"45839",25506.88392881
"45840",55208.0235200314
"45841",59331.2514437247
"45842",32789.4674671119
"45843",5192.7638407045
"45844",17124.8766405029
"45845",18155.1225174305
"45846",23648.4121604882
"45847",32329.4567172727
"45848",30059.1428712149
"45849",15793.2818010223
"45850",14112.10127468
"45851",20574.935577294
"45852",21320.9069614757
"45853",18392.3884843445
"45854",21530.571533484
"45855",13250.5546714576
"45856",14825.0625750967
"45857",40363.9573463484
"45858",35877.9333574245
"45859",18716.7785754297
"45860",18652.2762404019
"45861",12650.0753666079
"45862",7173.86279740681
"45863",20152.4067853162
"45864",42641.7852010267
"45865",33382.7355622848
"45866",9443.36458167279
"45867",29240.0667293275
"45868",29820.9291104494
"45869",14700.1939765713
"45870",13174.1315364776
"45871",23498.9378725303
"45872",17148.1386136665
"45873",15863.6255770738
"45874",45948.8429306889
"45875",51824.3879770763
"45876",37100.8204069339
"45877",27111.6512141587
"45878",22758.7728223426
"45879",14870.3702666669
"45880",35369.9408208091
"45881",54958.0619169981
"45882",43611.9826679074
"45883",34961.8728101378
"45884",49029.4432423304
"45885",48822.8569000728
"45886",42556.2625906054
"45887",50179.3608360877
"45888",45508.5241568773
"45889",16093.2688736107
"45890",58560.85172612
"45891",82754.9165233969
"45892",60204.5796798646
"45893",34462.3727427116
"45894",44707.1630525592
"45895",42770.9846371877
"45896",19309.4102385027
"45897",44300.4300217891
"45898",56864.7305352416
"45899",29705.3012895411
"45900",35072.4713169111
"45901",61843.0424404803
"45902",59017.350350781
"45903",32415.9146471513
"45904",18893.5094096368
"45905",30676.058778354
"45906",23313.7322685183
"45907",29983.7212671113
"45908",48661.7850809537
"45909",46258.114968256
"45910",30756.0060441901
"45911",27795.483728749
"45912",36364.6640923512
"45913",35410.8910904921
"45914",22364.1620509432
"45915",20653.4539572974
"45916",30298.7442567926
"45917",38282.7667636034
"45918",38438.1884081556
"45919",35571.8375415319
"45920",32628.8982824998
"45921",28311.2327689643
"45922",17437.8043797669
"45923",20904.3403324298
"45924",30108.7809643192
"45925",30648.03798067
"45926",28185.0255717692
"45927",30867.8676610857
"45928",31762.7907813135
"45929",24456.3283625638
"45930",19805.0094928083
"45931",26399.1494388931
"45932",29562.9100046164
"45933",30379.0590360783
"45934",27597.2265200987
"45935",15840.6613812519
"45936",10739.6527153987
"45937",28163.7026647276
"45938",38863.1805164067
"45939",37050.0223861592
"45940",27303.2514575417
"45941",14048.1351815353
"45942",11142.7321126893
"45943",30742.3372262286
"45944",45043.3740374458
"45945",48355.9670878065
"45946",43224.3742269333
"45947",26875.5914546594
"45948",11269.9086144346
"45949",18289.8953377536
"45950",32905.5398286331
"45951",36125.8125935509
"45952",30671.828287253
"45953",20062.8389357691
"45954",8448.13521717287
"45955",10944.2592200675
"45956",26164.5070789922
"45957",36393.676968631
"45958",31256.5385375706
"45959",16014.4752593157
"45960",14155.1925198706
"45961",29583.161507908
"45962",38440.6937304937
"45963",41214.418209927
"45964",40154.9207732051
"45965",25375.921784191
"45966",3327.56661827798
"45967",25703.4779322826
"45968",37629.327866358
"45969",35885.4476243388
"45970",25387.0074740276
"45971",24080.5351983071
"45972",26766.4720193186
"45973",33329.6241236189
"45974",46274.2796712425
"45975",42624.6520042296
"45976",21914.3880317644
"45977",13438.3491279326
"45978",39453.2646255473
"45979",45612.1039627528
"45980",46756.7774386063
"45981",52655.1756927134
"45982",44029.1346238802
"45983",14785.7152277039
"45984",26906.0566069209
"45985",45408.5938396433
"45986",42868.2315010753
"45987",34617.5434795705
"45988",46141.2734768591
"45989",48745.2498075194
"45990",37720.5874597521
"45991",38313.5671042659
"45992",41815.4359799356
"45993",40424.6322763368
"45994",41625.7324605923
"45995",48130.1844414349
"45996",48029.7489900073
"45997",52417.4182721395
"45998",54295.1687228582
"45999",47970.1830169752
"46000",50508.5200236429
"46001",57049.3196521628
"46002",43802.4365687523
"46003",42972.7655684413
"46004",68682.4514675511
"46005",70947.786011631
"46006",47151.7065389089
"46007",43106.9650172126
"46008",56004.3330554945
"46009",48618.5484156381
"46010",51820.2562035773
"46011",69627.3492493542
"46012",57073.5802861738
"46013",28472.2217611184
"46014",48475.7358825621
"46015",60994.3685661382
"46016",49769.8999285532
"46017",39220.6571889997
"46018",42208.088233686
"46019",34096.8850513459
"46020",41537.0886078637
"46021",56124.402408557
"46022",45627.7501434287
"46023",18579.7870006331
"46024",14550.9322569698
"46025",25511.4757490607
"46026",26550.6202350051
"46027",35129.1536804412
"46028",34760.8001700607
"46029",14484.8624693188
"46030",11645.2491747725
"46031",18187.0056061545
"46032",20141.7783672676
"46033",22903.3662855366
"46034",19495.3190113806
"46035",17426.5833193632
"46036",5842.38084640032
"46037",15450.2293582469
"46038",33742.9309083269
"46039",44298.5148380613
"46040",40490.6232960714
"46041",27321.3660785759
"46042",15559.1691221644
"46043",18470.1744891072
"46044",37523.9105289811
"46045",42285.7164228607
"46046",27893.5901429919
"46047",15084.9407026414
"46048",23928.9921653338
"46049",24506.5066967341
"46050",18631.4433184573
"46051",18953.8067673858
"46052",12161.4481317437
"46053",9980.30502002676
"46054",25628.0515247145
"46055",28989.3287350083
"46056",28499.0661060682
"46057",22868.9433387259
"46058",22549.2238949119
"46059",25837.0774178941
"46060",12221.6510229154
"46061",8131.88547756487
"46062",20340.2517334543
"46063",20194.4031469797
"46064",15883.3048984285
"46065",40817.4953740066
"46066",49950.343940053
"46067",36904.2498009407
"46068",27822.0839439088
"46069",28313.1832277436
"46070",14853.8501140367
"46071",16036.496123919
"46072",35308.612537536
"46073",36336.0128103336
"46074",28742.7359332834
"46075",44424.5510404509
"46076",52146.3121921752
"46077",40641.3206165809
"46078",26985.396955188
"46079",21865.0257053022
"46080",8648.72261575317
"46081",36238.3296285259
"46082",64185.8578614733
"46083",67950.280116594
"46084",52846.4102459187
"46085",39343.375725055
"46086",23464.1832197224
"46087",9178.10487051482
"46088",35724.8602709663
"46089",47210.5160983438
"46090",39477.120299589
"46091",37376.2145609258
"46092",38608.858840343
"46093",26162.2996177693
"46094",12773.5140524712
"46095",18780.6946813233
"46096",12119.9878567694
"46097",9613.59869347481
"46098",26891.6423531055
"46099",30322.7592942007
"46100",16030.9530224688
"46101",12889.6065694618
"46102",19283.7267125151
"46103",18108.3633244568
"46104",6262.49559477627
"46105",10188.2643507303
"46106",10126.3798816025
"46107",9195.35378621939
"46108",30700.6130393352
"46109",35114.5680216332
"46110",26342.5411387234
"46111",17489.5311084309
"46112",16308.6081246565
"46113",20488.6776378804
"46114",23225.9850971159
"46115",25283.4474287363
"46116",23212.4709788112
"46117",22073.1739516814
"46118",17702.6577640738
"46119",18564.3997501753
"46120",28359.218935464
"46121",22192.5700115832
"46122",7126.42321295358
"46123",23614.108897434
"46124",28695.8347953203
"46125",17438.7666603705
"46126",24063.0668711064
"46127",35423.4200427318
"46128",31737.4331558029
"46129",29892.9611424217
"46130",41605.4275026077
"46131",43957.2475992263
"46132",39280.1830182444
"46133",34764.7107875092
"46134",27285.6122341942
"46135",26075.8682858554
"46136",47147.5161973176
"46137",64581.5789760245
"46138",71785.8149225219
"46139",66945.9549265104
"46140",44176.6850312543
"46141",11620.2085666493
"46142",42172.8756297044
"46143",68572.0265984163
"46144",67558.3878700634
"46145",60556.8699169904
"46146",58353.3918060695
"46147",39500.08688593
"46148",24840.6267105591
"46149",53620.8347562389
"46150",60404.6972891751
"46151",41013.7870650554
"46152",29121.7533439785
"46153",46725.8391543874
"46154",47123.9587907866
"46155",41202.9790166162
"46156",46392.0974047166
"46157",45735.0301270232
"46158",29740.5323006326
"46159",27422.317399065
"46160",37105.062495575
"46161",36984.4317869766
"46162",40394.7473323757
"46163",47984.3976563347
"46164",48995.1782198264
"46165",47251.0076157108
"46166",43795.2077430471
"46167",25160.0044708325
"46168",16795.7558329908
"46169",47033.9985292631
"46170",60508.987366173
"46171",56406.0368702266
"46172",51677.6590556069
"46173",50433.4187234461
"46174",32768.5317702443
"46175",22642.7324892148
"46176",53509.485573639
"46177",63773.6404806299
"46178",48866.1263503101
"46179",39042.3130806952
"46180",53739.6337705152
"46181",62322.2979957243
"46182",66841.8428354781
"46183",72892.0729208893
"46184",58273.3497423773
"46185",30196.7772551517
"46186",48813.77747654
"46187",77476.733013581
"46188",90904.4405549059
"46189",91528.8720424807
"46190",76536.5995365914
"46191",42417.2455129948
"46192",41944.0113316839
"46193",64622.2733629369
"46194",66482.2117689245
"46195",65949.8170010282
"46196",70757.4030432709
"46197",60143.1757113733
"46198",49742.6638212283
"46199",65790.8544058983
"46200",67016.9466113758
"46201",37270.8005072928
"46202",34873.1790687851
"46203",60996.1031455235
"46204",62819.8306619061
"46205",59835.9579770823
"46206",70078.4461589935
"46207",65740.4217737398
"46208",35828.8481972673
"46209",34115.1782478312
"46210",47270.5846183632
"46211",40328.1981957965
"46212",39749.827477455
"46213",52621.6340212721
"46214",50576.4693277157
"46215",44521.4291865375
"46216",44866.2823534198
"46217",34952.0606132625
"46218",18646.1395680808
"46219",23155.1480623596
"46220",26397.9006687488
"46221",20529.7962572983
"46222",37719.2338151855
"46223",54234.5153427618
"46224",47944.3410754381
"46225",28723.0738777649
"46226",27976.6748704105
"46227",29776.6799203861
"46228",5311.97981558815
"46229",32636.1723379943
"46230",55151.7855845494
"46231",50185.0116246233
"46232",30351.728317962
"46233",31879.95184677
"46234",37849.976510503
"46235",26205.7004635323
"46236",25930.3703821536
"46237",40013.2217691507
"46238",31818.6421134541
"46239",22713.2479800467
"46240",47943.1804427593
"46241",65791.2557642136
"46242",67704.3470421372
"46243",64060.5491501146
"46244",49201.5195070244
"46245",16880.1331940301
"46246",45289.4871169694
"46247",77554.2914470154
"46248",80422.9460832988
"46249",70117.7096913818
"46250",65007.7320065022
"46251",55049.5029086119
"46252",48118.5745635814
"46253",65396.0888817486
"46254",66124.2181821548
"46255",48153.5206134104
"46256",55582.2318178113
"46257",76963.7076202041
"46258",90230.0611383446
"46259",97310.2867897334
"46260",88483.0851569317
"46261",47770.5205373769
"46262",38338.3545946201
"46263",77742.5527874113
"46264",87621.5492163582
"46265",87127.3265756328
"46266",98415.6755463076
"46267",86082.5862783548
"46268",44554.7186092111
"46269",57299.2817130456
"46270",74650.3876461849
"46271",49641.1815811605
"46272",52196.2566624545
"46273",89388.7856901729
"46274",82319.7603368363
"46275",56616.231315664
"46276",58366.3446443511
"46277",52699.3058088262
"46278",13684.1193746022
"46279",40432.6591796011
"46280",62312.0071368968
"46281",52291.8432645183
"46282",44843.2128315626
"46283",46960.6678627543
"46284",31910.8454403979
"46285",6464.70538298004
"46286",5952.14430941031
"46287",2828.5577566679
"46288",16126.4875863854
"46289",24618.8127993497
"46290",25211.0463443802
"46291",18475.8872638424
"46292",17725.3369602305
"46293",30495.1181939917
"46294",39992.6353646731
"46295",30108.3873614838
"46296",5967.74099119785
"46297",14389.8413222314
"46298",17688.54709616
"46299",26668.6384539771
"46300",44150.6818635213
"46301",39827.4824904055
"46302",24638.1558421705
"46303",26884.1598167441
"46304",27903.9581489034
"46305",14599.4296026961
"46306",27861.2608429032
"46307",34846.6736392449
"46308",24751.9924375335
"46309",29865.0847901214
"46310",32806.5444065562
"46311",19438.5147184383
"46312",6183.56885395943
"46313",22100.9332355947
"46314",17421.4198760831
"46315",9300.46124496295
"46316",23438.6794150803
"46317",27087.6056411109
"46318",10798.0503223073
"46319",11093.1665730804
"46320",25905.2054877761
"46321",19985.6769073662
"46322",7698.30201961
"46323",26264.7532268278
"46324",23680.0371967815
"46325",10103.4379677074
"46326",23480.0473229678
"46327",24463.1354128171
"46328",8071.7681217772
"46329",15895.7381490237
"46330",24285.7367400155
"46331",15476.4667740428
"46332",12873.839611076
"46333",25431.0241971908
"46334",21462.4559690433
"46335",818.080197430457
"46336",18656.9175531634
"46337",20000.1505460584
"46338",5335.3914402215
"46339",22910.0016749936
"46340",31473.7063499294
"46341",19760.6561470648
"46342",20829.286147937
"46343",24273.853002796
"46344",7451.54686540918
"46345",24640.4379561265
"46346",36581.4602344008
"46347",26102.8704277601
"46348",17336.6698162647
"46349",20051.9739409793
"46350",12754.3356682428
"46351",20567.8370830504
"46352",26516.7493226588
"46353",15546.5116479646
"46354",6560.03539841825
"46355",21348.2938077407
"46356",15455.2320347437
"46357",6138.91209706513
"46358",3166.65352275453
"46359",12965.5981924397
"46360",31017.5121136946
"46361",37256.2996984686
"46362",29166.0286850633
"46363",16831.9754193631
"46364",9568.9996410034
"46365",20454.2031294547
"46366",38650.9323978154
"46367",40315.954867611
"46368",23555.080240957
"46369",5813.82047598794
"46370",5998.53658555366
"46371",12484.5944110917
"46372",22641.5252108299
"46373",23559.9995558387
"46374",15964.6022418425
"46375",9990.23573655437
"46376",25890.0130410078
"46377",38008.4295048736
"46378",30127.268264526
"46379",8829.42156623053
"46380",11885.3423616796
"46381",9197.60217414893
"46382",23757.0775614301
"46383",44680.2390631023
"46384",39167.5290314021
"46385",12889.0244539475
"46386",24036.6991674984
"46387",26176.9662910276
"46388",6335.6931439151
"46389",28303.3279528021
"46390",34726.8508825966
"46391",21053.2846024672
"46392",31412.463199478
"46393",42367.3182179291
"46394",29411.9273755815
"46395",3180.47013454335
"46396",17838.6729465719
"46397",14689.2543629006
"46398",17796.3148843532
"46399",45318.9673769341
"46400",52935.28117893
"46401",37801.4321843262
"46402",29047.4291058562
"46403",38651.5660762063
"46404",19862.5797014057
"46405",18990.8033155707
"46406",49457.3333281338
"46407",49871.2670220847
"46408",44458.4326364509
"46409",60075.7454686554
"46410",57190.2714941078
"46411",21461.381413105
"46412",19529.43632369
"46413",33851.0700074562
"46414",24130.3796336868
"46415",42494.570147448
"46416",58358.6479536005
"46417",43170.288051748
"46418",24278.4439903604
"46419",32260.9088304998
"46420",22148.46162375
"46421",2459.05826891837
"46422",26607.36993539
"46423",28083.9617953786
"46424",24083.7145620144
"46425",34600.8530261634
"46426",33185.1006244497
"46427",15994.1610658341
"46428",7182.87036804141
"46429",6422.65039358776
"46430",13732.2795304391
"46431",25332.6480774011
"46432",29419.348693274
"46433",20469.3764948837
"46434",18267.3594232898
"46435",23624.1839398661
"46436",25902.7668837867
"46437",28900.4844315205
"46438",26196.3580289539
"46439",11724.1239192821
"46440",13452.8529964925
"46441",18986.1613731324
"46442",17157.2652846192
"46443",12417.5915093356
"46444",15128.869667455
"46445",6552.84330076788
"46446",17653.5293387037
"46447",32428.6112294408
"46448",29745.9284339754
"46449",9998.17920315806
"46450",16924.0257208943
"46451",23426.1046183191
"46452",10772.3949527608
"46453",16764.2575969552
"46454",28955.3392729309
"46455",16077.3423099792
"46456",22173.5797346303
"46457",44541.9172671727
"46458",43414.801825578
"46459",22064.8834400844
"46460",20631.8081952282
"46461",18855.237700192
"46462",11452.0258520624
"46463",44435.955418013
"46464",55975.9911869738
"46465",42481.5268985007
"46466",32200.2372329884
"46467",37689.8959558994
"46468",24101.6782698058
"46469",18152.0130717312
"46470",35032.618814732
"46471",31802.9966895577
"46472",27084.7134018889
"46473",44533.9307344077
"46474",46540.2654322043
"46475",33768.2091143933
"46476",32801.6467038815
"46477",34165.9873576087
"46478",21074.117831174
"46479",27940.7577930515
"46480",43767.1505897544
"46481",39784.2566857786
"46482",40325.6180490257
"46483",56144.7300486498
"46484",52229.0285563478
"46485",35144.5337617927
"46486",33500.3758079383
"46487",26255.1668784852
"46488",23291.4776582709
"46489",49430.6780153243
"46490",58163.4909869727
"46491",45946.2032172527
"46492",37722.0951400407
"46493",27965.2047914233
"46494",5540.48123080368
"46495",21653.1289071408
"46496",30797.2365907201
"46497",23636.2100572759
"46498",20969.3068290848
"46499",27351.5034179882
"46500",22952.2803943146
"46501",9227.47232184209
"46502",15126.4579885551
"46503",15061.1810361062
"46504",4680.18042118776
"46505",14841.3983194726
"46506",18877.8819239825
"46507",12427.9337505798
"46508",21173.4169929696
"46509",29634.8352471362
"46510",21711.8066718138
"46511",5210.3138028946
"46512",7971.15801681042
"46513",6126.16842396788
"46514",22257.2927964085
"46515",30424.1593125743
"46516",22988.1935613991
"46517",10142.949174745
"46518",17657.6105129262
"46519",22844.14027875
"46520",23948.7379006783
"46521",25995.7917098624
"46522",20053.6163556149
"46523",3535.49906623289
"46524",13322.1350791937
"46525",18498.0074736663
"46526",15676.5204206347
"46527",9766.36820144774
"46528",10235.2592688927
"46529",10617.9398468954
"46530",8117.95695822828
"46531",10910.4290929725
"46532",6939.38791331362
"46533",11128.2589370224
"46534",20292.4331053291
"46535",20363.4815648045
"46536",8543.97575741731
"46537",4027.23474771337
"46538",10429.3023798022
"46539",15005.8456633402
"46540",23949.031238015
"46541",25436.6889623142
"46542",15198.4949226077
"46543",9008.00789808349
"46544",23132.6510527966
"46545",26048.5209457408
"46546",16238.97842535
"46547",19020.5182016353
"46548",22798.1310806645
"46549",12753.1121112205
"46550",13232.3067943079
"46551",22941.7920297897
"46552",21151.78609784
"46553",6976.46736058654
"46554",14206.517777861
"46555",13717.1837935735
"46556",7501.39167079873
"46557",12648.5304236786
"46558",13365.1605235057
"46559",4059.18624385039
"46560",9305.60903092658
"46561",10616.0469328442
"46562",4482.99979590485
"46563",19169.7741817788
"46564",23648.9730840775
"46565",16138.5754000574
"46566",15741.9171606042
"46567",25503.1302026721
"46568",20764.9823901026
"46569",9741.7868661468
"46570",20826.5951684247
"46571",24145.0667260117
"46572",14717.0897935743
"46573",25143.6259041795
"46574",26146.6264097562
"46575",20484.8565016645
"46576",12416.1213699044
"46577",22335.0789469311
"46578",16385.8354237011
"46579",6991.12911686723
"46580",14183.3576772286
"46581",15763.1781744444
"46582",5571.32778320061
"46583",11087.7250244377
"46584",13708.6326992297
"46585",6458.46992313073
"46586",5159.16244133383
"46587",6167.65280415628
"46588",1716.00989122336
"46589",11511.0419491162
"46590",15207.8349684522
"46591",4240.69307928061
"46592",10781.6387840462
"46593",12798.4334317658
"46594",8711.02389769742
"46595",15741.3104302936
"46596",25268.5277367256
"46597",19756.8877078396
"46598",12209.7730152229
"46599",23462.1566625146
"46600",25880.3395386062
"46601",10636.8599074922
"46602",15384.3365351482
"46603",20807.070933808
"46604",13722.9513935115
"46605",13316.6116182681
"46606",26855.7417894104
"46607",25223.2055844031
"46608",6949.95711205911
"46609",11830.522568415
"46610",17415.0661461977
"46611",13490.8513144381
"46612",12648.1126435956
"46613",12954.9230209715
"46614",5323.12602907048
"46615",9028.5622672121
"46616",14099.8538483028
"46617",11459.0564188319
"46618",19803.6836534299
"46619",20601.0205619534
"46620",5272.42086541388
"46621",16756.537420716
"46622",29798.0879682406
"46623",24652.5638096661
"46624",1684.90639399999
"46625",21758.9411135749
"46626",24559.4357303668
"46627",6513.17082768161
"46628",22829.0865057667
"46629",33590.912742251
"46630",19378.2481134485
"46631",10459.9401840316
"46632",30087.3905647441
"46633",27925.6246962935
"46634",9980.96894684933
"46635",15148.8754135498
"46636",21572.6568291044
"46637",12915.8466215091
"46638",16179.5514832491
"46639",21073.0203980803
"46640",17519.0222362814
"46641",12575.408430476
"46642",11254.6285152653
"46643",12577.172758234
"46644",19830.8149349338
"46645",20811.3640567
"46646",6004.74745013594
"46647",18040.5955092386
"46648",22863.6293274792
"46649",8735.86187289989
"46650",13633.2554809416
"46651",24424.129511548
"46652",17108.8077788345
"46653",11499.3586103182
"46654",30914.2945086708
"46655",30618.4377125066
"46656",15102.0584224514
"46657",20585.3059544447
"46658",29018.6653128155
"46659",13304.6828634284
"46660",13254.921665714
"46661",26028.1909283533
"46662",20022.3340355856
"46663",6379.00542946367
"46664",14744.5911386594
"46665",22411.0878457609
"46666",16253.6584868929
"46667",5331.14631715354
"46668",8160.7207667624
"46669",19546.2174536981
"46670",22336.3729627088
